sample	reference_genome	project	weighted_mean_cov	weighted_detection	total_length
BGT_SAMN07136936_66_2010_10_27	HIMB1483	BGT	12.435542961629972	0.5077162513426157	1207531
BGT_SAMN07136936_66_2010_10_27	HTCC1002	BGT	22.94057744513472	0.7772012849442052	1328618
BGT_SAMN07136936_66_2010_10_27	HTCC7211	BGT	34.9	0.8543	1456888
BGT_SAMN07136936_66_2010_10_27	HTCC7214	BGT	35.77	0.8868999999999999	1375060
BGT_SAMN07136936_66_2010_10_27	HTCC8051	BGT	120.0	0.9584	1395018
BGT_SAMN07136936_66_2010_10_27	HTCC9022	BGT	81.63822346312477	0.8251353722113952	1358744
BGT_SAMN07136936_66_2010_10_27	HTCC9565	BGT	34.54057582634327	0.7775257479639346	1279674
BGT_SAMN07136936_66_2010_10_27	NP1	BGT	37.02	0.878	1365705
BGT_SAMN07136937_81_2010_10_27	HIMB1483	BGT	18.889980121421317	0.5364829865237414	1207531
BGT_SAMN07136937_81_2010_10_27	HTCC1002	BGT	34.76995500286764	0.8011290404766457	1328618
BGT_SAMN07136937_81_2010_10_27	HTCC7211	BGT	53.18	0.8710000000000001	1456888
BGT_SAMN07136937_81_2010_10_27	HTCC7214	BGT	54.55	0.9025	1375060
BGT_SAMN07136937_81_2010_10_27	HTCC8051	BGT	184.0	0.9650999999999998	1395018
BGT_SAMN07136937_81_2010_10_27	HTCC9022	BGT	124.20610893142492	0.8358471997079656	1358744
BGT_SAMN07136937_81_2010_10_27	HTCC9565	BGT	52.55821536578847	0.8032507149477133	1279674
BGT_SAMN07136937_81_2010_10_27	NP1	BGT	55.93000000000001	0.8892	1365705
BGT_SAMN07136937_81_2010_10_27	RS39	BGT	10.39	0.6732	1200090
BGT_SAMN07136939_6_2010_10_29	HTCC8051	BGT	13.01	0.8708000000000001	1395018
BGT_SAMN07136940_21_2010_10_29	HTCC8051	BGT	10.05	0.8109000000000001	1395018
BGT_SAMN07136943_76_2010_10_29	HTCC8051	BGT	16.41	0.8504000000000002	1395018
BGT_SAMN07136943_76_2010_10_29	HTCC9022	BGT	11.940206043228155	0.6954143099803937	1358744
BGT_SAMN07136945_6_2010_11_10	FZCC0015	BGT	15.75	0.8132	1364101
BGT_SAMN07136945_6_2010_11_10	HIMB123	BGT	14.862699480280538	0.8128334437507863	1271840
BGT_SAMN07136945_6_2010_11_10	HIMB1409	BGT	10.073956059247909	0.7956987589590415	1313059
BGT_SAMN07136945_6_2010_11_10	HIMB1456	BGT	14.0906416788463	0.8215544879788458	1353489
BGT_SAMN07136945_6_2010_11_10	HIMB2250	BGT	14.37	0.8231	1330391
BGT_SAMN07136945_6_2010_11_10	HIMB83	BGT	12.09	0.7696	1395997
BGT_SAMN07136946_21_2010_11_10	FZCC0015	BGT	13.419999999999998	0.8028	1364101
BGT_SAMN07136946_21_2010_11_10	HIMB123	BGT	12.63086230186187	0.8013202299817588	1271840
BGT_SAMN07136946_21_2010_11_10	HIMB1456	BGT	12.14530232389772	0.8075176669777147	1353489
BGT_SAMN07136946_21_2010_11_10	HIMB2250	BGT	12.13	0.8108999999999998	1330391
BGT_SAMN07136946_21_2010_11_10	HIMB83	BGT	10.19	0.7543000000000001	1395997
BGT_SAMN07136947_41_2010_11_10	FZCC0015	BGT	15.939999999999998	0.7887999999999998	1364101
BGT_SAMN07136947_41_2010_11_10	HIMB123	BGT	14.687131226883883	0.78750494873569	1271840
BGT_SAMN07136947_41_2010_11_10	HIMB1409	BGT	10.15508207783504	0.7705582983552147	1313059
BGT_SAMN07136947_41_2010_11_10	HIMB1456	BGT	14.354570235302983	0.7951525896036097	1353489
BGT_SAMN07136947_41_2010_11_10	HIMB2250	BGT	14.23	0.8036000000000001	1330391
BGT_SAMN07136947_41_2010_11_10	HIMB83	BGT	12.05	0.7416	1395997
BGT_SAMN07136948_60_2010_11_10	FZCC0015	BGT	17.92	0.8221	1364101
BGT_SAMN07136948_60_2010_11_10	HIMB123	BGT	16.759294948263932	0.8212861922097119	1271840
BGT_SAMN07136948_60_2010_11_10	HIMB1409	BGT	11.604805792367287	0.8043968525252864	1313059
BGT_SAMN07136948_60_2010_11_10	HIMB1413	BGT	10.73	0.7707	1348413
BGT_SAMN07136948_60_2010_11_10	HIMB1456	BGT	16.097049963184038	0.8209144546280022	1353489
BGT_SAMN07136948_60_2010_11_10	HIMB2250	BGT	16.31	0.8269	1330391
BGT_SAMN07136948_60_2010_11_10	HIMB83	BGT	13.7	0.7705	1395997
BGT_SAMN07136949_71_2010_11_10	FZCC0015	BGT	16.63	0.8091	1364101
BGT_SAMN07136949_71_2010_11_10	HIMB123	BGT	15.836764918857718	0.8155766553969053	1271840
BGT_SAMN07136949_71_2010_11_10	HIMB1409	BGT	10.750915582696589	0.7971231888285294	1313059
BGT_SAMN07136949_71_2010_11_10	HIMB1456	BGT	14.965055083949702	0.8173127316143685	1353489
BGT_SAMN07136949_71_2010_11_10	HIMB2250	BGT	15.13	0.8208000000000001	1330391
BGT_SAMN07136949_71_2010_11_10	HIMB83	BGT	12.72	0.7629	1395997
BGT_SAMN07136954_61_2010_11_12	HTCC7211	BGT	12.53	0.8016999999999999	1456888
BGT_SAMN07136954_61_2010_11_12	HTCC7214	BGT	13.32	0.8335	1375060
BGT_SAMN07136954_61_2010_11_12	HTCC8051	BGT	34.24	0.9216	1395018
BGT_SAMN07136954_61_2010_11_12	HTCC9022	BGT	21.87056743728031	0.7613436322073915	1358744
BGT_SAMN07136955_80_2010_11_12	HTCC8051	BGT	22.3	0.8883000000000001	1395018
BGT_SAMN07136955_80_2010_11_12	HTCC9022	BGT	14.085005423685404	0.7174706804225078	1358744
BGT_SAMN07136956_100_2010_11_12	HTCC7214	BGT	10.42	0.862	1375060
BGT_SAMN07136956_100_2010_11_12	HTCC8051	BGT	25.53	0.9305	1395018
BGT_SAMN07136956_100_2010_11_12	HTCC9022	BGT	15.858600436829896	0.7597696949388553	1358744
BGT_SAMN07136957_6_2010_11_15	HTCC7211	BGT	22.7	0.8602	1456888
BGT_SAMN07136957_6_2010_11_15	HTCC7214	BGT	23.96	0.8881999999999999	1375060
BGT_SAMN07136957_6_2010_11_15	HTCC8051	BGT	59.42999999999999	0.9379999999999998	1395018
BGT_SAMN07136957_6_2010_11_15	HTCC9022	BGT	39.74204418006629	0.7897688225449385	1358744
BGT_SAMN07136957_6_2010_11_15	HTCC9565	BGT	10.83272903098758	0.623277654933991	1279674
BGT_SAMN07136958_21_2010_11_15	HTCC7211	BGT	20.91	0.8654	1456888
BGT_SAMN07136958_21_2010_11_15	HTCC7214	BGT	22.09	0.8926	1375060
BGT_SAMN07136958_21_2010_11_15	HTCC8051	BGT	55.440000000000005	0.9428	1395018
BGT_SAMN07136958_21_2010_11_15	HTCC9022	BGT	36.58864021592	0.7891315552451381	1358744
BGT_SAMN07136959_51_2010_11_15	HTCC7211	BGT	13.910000000000002	0.8473999999999999	1456888
BGT_SAMN07136959_51_2010_11_15	HTCC7214	BGT	14.52	0.8772	1375060
BGT_SAMN07136959_51_2010_11_15	HTCC8051	BGT	36.81	0.933	1395018
BGT_SAMN07136959_51_2010_11_15	HTCC9022	BGT	24.448075414632925	0.779952352348934	1358744
BGT_SAMN07136960_71_2010_11_15	HTCC7211	BGT	14.95	0.8461	1456888
BGT_SAMN07136960_71_2010_11_15	HTCC7214	BGT	15.65	0.8748000000000001	1375060
BGT_SAMN07136960_71_2010_11_15	HTCC8051	BGT	39.97	0.9348	1395018
BGT_SAMN07136960_71_2010_11_15	HTCC9022	BGT	26.068890438846463	0.7808104105409114	1358744
BGT_SAMN07136961_91_2010_11_15	FZCC0015	BGT	46.83	0.8197999999999999	1364101
BGT_SAMN07136961_91_2010_11_15	HIMB123	BGT	42.71858639844634	0.8023105280538433	1271840
BGT_SAMN07136961_91_2010_11_15	HIMB1402	BGT	29.59445394968762	0.5437568659030193	1177245
BGT_SAMN07136961_91_2010_11_15	HIMB1409	BGT	36.01898198001765	0.8124996033765428	1313059
BGT_SAMN07136961_91_2010_11_15	HIMB1413	BGT	37.85	0.7895	1348413
BGT_SAMN07136961_91_2010_11_15	HIMB1436	BGT	44.954474322004096	0.8497330786702799	1208525
BGT_SAMN07136961_91_2010_11_15	HIMB1437	BGT	23.63	0.5173	1221307
BGT_SAMN07136961_91_2010_11_15	HIMB1444	BGT	39.91582449496265	0.7786766227915627	1305448
BGT_SAMN07136961_91_2010_11_15	HIMB1456	BGT	48.472542509396085	0.8368955062804353	1353489
BGT_SAMN07136961_91_2010_11_15	HIMB1483	BGT	92.12123655624576	0.671511583884803	1207531
BGT_SAMN07136961_91_2010_11_15	HIMB1485	BGT	14.44445986227323	0.5169499726107541	1422091
BGT_SAMN07136961_91_2010_11_15	HIMB1709	BGT	22.905382184163965	0.540819116185753	1426001
BGT_SAMN07136961_91_2010_11_15	HIMB2104	BGT	22.18465532950947	0.5290871583583943	1205064
BGT_SAMN07136961_91_2010_11_15	HIMB2187	BGT	46.403994297441415	0.8108550439887631	1188940
BGT_SAMN07136961_91_2010_11_15	HIMB2200	BGT	20.7614427146626	0.5117411646838957	1211436
BGT_SAMN07136961_91_2010_11_15	HIMB2201	BGT	40.07	0.783	1359742
BGT_SAMN07136961_91_2010_11_15	HIMB2204	BGT	22.42265836015821	0.5034578228869705	1249462
BGT_SAMN07136961_91_2010_11_15	HIMB2226	BGT	44.36793232304524	0.7938475939382714	1193257
BGT_SAMN07136961_91_2010_11_15	HIMB2250	BGT	43.35	0.8378999999999999	1330391
BGT_SAMN07136961_91_2010_11_15	HIMB83	BGT	48.82000000000001	0.832	1395997
BGT_SAMN07136961_91_2010_11_15	HTCC1002	BGT	65.6062134646678	0.8019499385075318	1328618
BGT_SAMN07136961_91_2010_11_15	HTCC7211	BGT	220.0	0.939	1456888
BGT_SAMN07136961_91_2010_11_15	HTCC7214	BGT	231.9	0.9553	1375060
BGT_SAMN07136961_91_2010_11_15	HTCC8051	BGT	581.0	0.9717	1395018
BGT_SAMN07136961_91_2010_11_15	HTCC9022	BGT	385.2580274132581	0.8612890341374092	1358744
BGT_SAMN07136961_91_2010_11_15	HTCC9565	BGT	108.43381982442403	0.8159833757660153	1279674
BGT_SAMN07136961_91_2010_11_15	NP1	BGT	98.68	0.8814	1365705
BGT_SAMN07136961_91_2010_11_15	RS39	BGT	58.75999999999999	0.8678	1200090
HOT1_SAMN07137001_25_2004_04_20	FZCC0015	HOT1	16.21	0.8057	1364101
HOT1_SAMN07137001_25_2004_04_20	HIMB123	HOT1	14.538034432004023	0.7851067958233741	1271840
HOT1_SAMN07137001_25_2004_04_20	HIMB1402	HOT1	24.88084979762072	0.963282528870371	1177245
HOT1_SAMN07137001_25_2004_04_20	HIMB1409	HOT1	23.85586160696511	0.9078043450446628	1313059
HOT1_SAMN07137001_25_2004_04_20	HIMB1413	HOT1	27.41	0.9198	1348413
HOT1_SAMN07137001_25_2004_04_20	HIMB1436	HOT1	36.83464981527068	0.9308786111168572	1208525
HOT1_SAMN07137001_25_2004_04_20	HIMB1437	HOT1	23.93	0.9197	1221307
HOT1_SAMN07137001_25_2004_04_20	HIMB1444	HOT1	23.26464451743769	0.8576386735434885	1305448
HOT1_SAMN07137001_25_2004_04_20	HIMB1456	HOT1	22.24680567310115	0.8934237869535696	1353489
HOT1_SAMN07137001_25_2004_04_20	HIMB1483	HOT1	11.553544251865995	0.5370384964029908	1207531
HOT1_SAMN07137001_25_2004_04_20	HIMB2104	HOT1	32.35878334262744	0.9586794873135368	1205064
HOT1_SAMN07137001_25_2004_04_20	HIMB2187	HOT1	25.936464060423567	0.8821591602604	1188940
HOT1_SAMN07137001_25_2004_04_20	HIMB2200	HOT1	25.721339215856226	0.9304249005312704	1211436
HOT1_SAMN07137001_25_2004_04_20	HIMB2201	HOT1	25.22	0.8905	1359742
HOT1_SAMN07137001_25_2004_04_20	HIMB2204	HOT1	22.206778581501474	0.8935384391842249	1249462
HOT1_SAMN07137001_25_2004_04_20	HIMB2226	HOT1	27.148022052248592	0.924370421040899	1193257
HOT1_SAMN07137001_25_2004_04_20	HIMB2250	HOT1	25.51	0.8947999999999999	1330391
HOT1_SAMN07137001_25_2004_04_20	HIMB2305	HOT1	11.230056645248242	0.832587961610728	1366736
HOT1_SAMN07137001_25_2004_04_20	HIMB83	HOT1	13.919999999999998	0.7823	1395997
HOT1_SAMN07137001_25_2004_04_20	RS39	HOT1	15.659999999999998	0.8477	1200090
HOT1_SAMN07137001_25_2004_04_20	RS40	HOT1	14.03	0.8623000000000001	1378905
HOT1_SAMN07137004_5_2004_05_18	HIMB1402	HOT1	19.34247297291558	0.9568551610752224	1177245
HOT1_SAMN07137004_5_2004_05_18	HIMB1409	HOT1	14.522076437418272	0.8919883326644118	1313059
HOT1_SAMN07137004_5_2004_05_18	HIMB1413	HOT1	15.449999999999998	0.8942	1348413
HOT1_SAMN07137004_5_2004_05_18	HIMB1436	HOT1	23.2509716316998	0.9180189462361142	1208525
HOT1_SAMN07137004_5_2004_05_18	HIMB1437	HOT1	19.26	0.9171	1221307
HOT1_SAMN07137004_5_2004_05_18	HIMB1444	HOT1	14.086865281305728	0.8313460508576367	1305448
HOT1_SAMN07137004_5_2004_05_18	HIMB1456	HOT1	11.846922350163172	0.8559586581420315	1353489
HOT1_SAMN07137004_5_2004_05_18	HIMB2104	HOT1	25.230638605086536	0.9534503232193478	1205064
HOT1_SAMN07137004_5_2004_05_18	HIMB2187	HOT1	16.39216705636954	0.8546220657055865	1188940
HOT1_SAMN07137004_5_2004_05_18	HIMB2200	HOT1	20.35491685445207	0.9211919838852404	1211436
HOT1_SAMN07137004_5_2004_05_18	HIMB2201	HOT1	14.61	0.8542	1359742
HOT1_SAMN07137004_5_2004_05_18	HIMB2204	HOT1	17.789718470829847	0.8811412544759265	1249462
HOT1_SAMN07137004_5_2004_05_18	HIMB2226	HOT1	17.425676689933518	0.9003097693958636	1193257
HOT1_SAMN07137004_5_2004_05_18	HIMB2250	HOT1	14.390000000000002	0.8746	1330391
HOT1_SAMN07137004_5_2004_05_18	RS40	HOT1	12.44	0.8627	1378905
HOT1_SAMN07137007_5_2004_06_15	HIMB1402	HOT1	11.918549518579397	0.9349747372891796	1177245
HOT1_SAMN07137007_5_2004_06_15	HIMB1436	HOT1	12.345123272087877	0.891520743882005	1208525
HOT1_SAMN07137007_5_2004_06_15	HIMB1437	HOT1	12.07	0.8969	1221307
HOT1_SAMN07137007_5_2004_06_15	HIMB2104	HOT1	15.727784598992251	0.9452362501908612	1205064
HOT1_SAMN07137007_5_2004_06_15	HIMB2200	HOT1	12.576909984918723	0.9042497263990834	1211436
HOT1_SAMN07137007_5_2004_06_15	HIMB2204	HOT1	11.098635628774623	0.8618325375241503	1249462
HOT1_SAMN07137010_5_2004_08_15	HIMB1402	HOT1	14.427757957774295	0.9567601422813432	1177245
HOT1_SAMN07137010_5_2004_08_15	HIMB1436	HOT1	10.682307046027184	0.888664129744937	1208525
HOT1_SAMN07137010_5_2004_08_15	HIMB1437	HOT1	14.329999999999998	0.9173	1221307
HOT1_SAMN07137010_5_2004_08_15	HIMB2104	HOT1	19.32138912124169	0.960748635176223	1205064
HOT1_SAMN07137010_5_2004_08_15	HIMB2200	HOT1	15.262223644963498	0.9256199403517807	1211436
HOT1_SAMN07137010_5_2004_08_15	HIMB2204	HOT1	13.33783431588956	0.885973739737583	1249462
HOT1_SAMN07137010_5_2004_08_15	RS40	HOT1	11.02	0.8747	1378905
HOT1_SAMN07137013_5_2004_09_28	HIMB1402	HOT1	14.460680216097751	0.9265607090282822	1177245
HOT1_SAMN07137013_5_2004_09_28	HIMB1413	HOT1	10.06	0.8475	1348413
HOT1_SAMN07137013_5_2004_09_28	HIMB1436	HOT1	12.5182767191411	0.865952920709129	1208525
HOT1_SAMN07137013_5_2004_09_28	HIMB1437	HOT1	14.1	0.8767	1221307
HOT1_SAMN07137013_5_2004_09_28	HIMB2104	HOT1	19.09870055864253	0.9368529788459368	1205064
HOT1_SAMN07137013_5_2004_09_28	HIMB2200	HOT1	15.00122562322731	0.8911926768562268	1211436
HOT1_SAMN07137013_5_2004_09_28	HIMB2204	HOT1	13.555695739446255	0.8583688129771053	1249462
HOT1_SAMN07137013_5_2004_09_28	RS40	HOT1	10.74	0.8387	1378905
HOT1_SAMN07137016_5_2004_10_10	HIMB2104	HOT1	10.952678123319592	0.9018981566124288	1205064
HOT1_SAMN07137016_5_2004_10_10	RS40	HOT1	10.3	0.8419	1378905
HOT1_SAMN07137019_5_2004_11_10	HIMB1409	HOT1	12.106715157262546	0.8675242456584206	1313059
HOT1_SAMN07137019_5_2004_11_10	HIMB1413	HOT1	15.93	0.8999	1348413
HOT1_SAMN07137019_5_2004_11_10	HIMB1436	HOT1	11.880535796611571	0.8683723284996172	1208525
HOT1_SAMN07137019_5_2004_11_10	HIMB1444	HOT1	11.217953503517569	0.7962659140693463	1305448
HOT1_SAMN07137019_5_2004_11_10	HIMB1456	HOT1	10.991400160629308	0.8240440674804155	1353489
HOT1_SAMN07137019_5_2004_11_10	HIMB2104	HOT1	12.256880989723369	0.9045715979400264	1205064
HOT1_SAMN07137019_5_2004_11_10	HIMB2201	HOT1	12.89	0.8495000000000001	1359742
HOT1_SAMN07137019_5_2004_11_10	HIMB2250	HOT1	13.02	0.8491	1330391
HOT1_SAMN07137019_5_2004_11_10	HIMB2305	HOT1	10.943509881498697	0.7901980150519193	1366736
HOT1_SAMN07137019_5_2004_11_10	RS40	HOT1	16.26	0.866	1378905
HOT1_SAMN07137022_5_2004_12_14	HIMB1409	HOT1	12.293070806003383	0.8860214589595745	1313059
HOT1_SAMN07137022_5_2004_12_14	HIMB1413	HOT1	13.910000000000002	0.8896	1348413
HOT1_SAMN07137022_5_2004_12_14	HIMB1436	HOT1	12.01346398659523	0.89412816863532	1208525
HOT1_SAMN07137022_5_2004_12_14	HIMB1444	HOT1	11.671659971519356	0.8286488649107433	1305448
HOT1_SAMN07137022_5_2004_12_14	HIMB1456	HOT1	10.950323497272604	0.8481143003452559	1353489
HOT1_SAMN07137022_5_2004_12_14	HIMB2104	HOT1	11.050908472910985	0.9206739553251944	1205064
HOT1_SAMN07137022_5_2004_12_14	HIMB2201	HOT1	12.590000000000002	0.8578	1359742
HOT1_SAMN07137022_5_2004_12_14	HIMB2250	HOT1	12.75	0.8682	1330391
HOT1_SAMN07137025_5_2003_01_17	HIMB1413	HOT1	11.62	0.8775	1348413
HOT1_SAMN07137025_5_2003_01_17	HIMB2201	HOT1	10.53	0.8394000000000001	1359742
HOT1_SAMN07137025_5_2003_01_17	HIMB2250	HOT1	10.32	0.847	1330391
HOT1_SAMN07137034_5_2003_04_23	HIMB1402	HOT1	10.92131249824803	0.9300495341241628	1177245
HOT1_SAMN07137034_5_2003_04_23	HIMB1436	HOT1	13.443941648869489	0.8972380649965868	1208525
HOT1_SAMN07137034_5_2003_04_23	HIMB1437	HOT1	11.03	0.9046	1221307
HOT1_SAMN07137034_5_2003_04_23	HIMB2104	HOT1	14.5095764208374	0.938092634831013	1205064
HOT1_SAMN07137034_5_2003_04_23	HIMB2200	HOT1	11.451246758309972	0.9031953820672326	1211436
HOT1_SAMN07137034_5_2003_04_23	HIMB2226	HOT1	10.176678795934151	0.8717165513380605	1193257
HOT1_SAMN07137037_5_2003_05_20	HIMB1402	HOT1	10.459204677870792	0.9214780696456556	1177245
HOT1_SAMN07137037_5_2003_05_20	HIMB1436	HOT1	13.041232822821208	0.8933692068430525	1208525
HOT1_SAMN07137037_5_2003_05_20	HIMB1437	HOT1	10.63	0.8918	1221307
HOT1_SAMN07137037_5_2003_05_20	HIMB2104	HOT1	14.149872297238986	0.937986379312634	1205064
HOT1_SAMN07137037_5_2003_05_20	HIMB2200	HOT1	10.994691905011903	0.8935239781053229	1211436
HOT1_SAMN07137043_5_2003_07_19	HIMB1402	HOT1	18.093457432395123	0.9543795228690716	1177245
HOT1_SAMN07137043_5_2003_07_19	HIMB1436	HOT1	17.02181447665543	0.9039822146004428	1208525
HOT1_SAMN07137043_5_2003_07_19	HIMB1437	HOT1	17.34	0.9218	1221307
HOT1_SAMN07137043_5_2003_07_19	HIMB2104	HOT1	22.06542135521433	0.9476664655155244	1205064
HOT1_SAMN07137043_5_2003_07_19	HIMB2187	HOT1	11.595499587868185	0.8279876992951705	1188940
HOT1_SAMN07137043_5_2003_07_19	HIMB2200	HOT1	17.241666094370647	0.9169740331887116	1211436
HOT1_SAMN07137043_5_2003_07_19	HIMB2204	HOT1	15.151575518102993	0.8771657266087325	1249462
HOT1_SAMN07137043_5_2003_07_19	HIMB2226	HOT1	12.545679698505854	0.8829885563629629	1193257
HOT1_SAMN07137043_5_2003_07_19	HIMB2305	HOT1	10.22119170388429	0.8228936553950433	1366736
HOT1_SAMN07137043_5_2003_07_19	RS40	HOT1	13.95	0.8629999999999999	1378905
HOT1_SAMN07137052_5_2003_12_20	HIMB1413	HOT1	10.09	0.8801999999999999	1348413
HOT1_SAMN07137055_10_2003_10_14	HIMB1402	HOT1	13.408594589911193	0.9397327438213796	1177245
HOT1_SAMN07137055_10_2003_10_14	HIMB1436	HOT1	11.220467605717715	0.8739637719037671	1208525
HOT1_SAMN07137055_10_2003_10_14	HIMB1437	HOT1	13.4	0.912	1221307
HOT1_SAMN07137055_10_2003_10_14	HIMB2104	HOT1	17.484101939813986	0.9433567543300604	1205064
HOT1_SAMN07137055_10_2003_10_14	HIMB2200	HOT1	13.891014837845336	0.9028485853152788	1211436
HOT1_SAMN07137055_10_2003_10_14	HIMB2204	HOT1	12.02884677565224	0.857994692755762	1249462
HOT1_SAMN07137058_5_2004_01_21	HIMB1413	HOT1	11.08	0.8634	1348413
HOT1_SAMN07137059_100_2004_01_21	HIMB1413	HOT1	11.56	0.8363	1348413
HOT1_SAMN07137059_100_2004_01_21	HIMB2201	HOT1	10.43	0.81	1359742
HOT1_SAMN07137059_100_2004_01_21	HIMB2250	HOT1	10.17	0.8146	1330391
HOT1_SAMN07137061_10_2004_03_19	HIMB1413	HOT1	10.95	0.8773	1348413
HOT1_SAMN07137061_10_2004_03_19	HIMB1436	HOT1	10.709730008067686	0.8823486565027616	1208525
HOT1_SAMN07137061_10_2004_03_19	HIMB2104	HOT1	10.280611296993357	0.9115704265499592	1205064
HOT3_SAMN11874501_5_2014_11_22	HIMB1409	HOT3	14.154632657755668	0.9330578241038674	1313059
HOT3_SAMN11874501_5_2014_11_22	HIMB1413	HOT3	19.22	0.9932	1348413
HOT3_SAMN11874501_5_2014_11_22	HIMB1436	HOT3	14.867530318694277	0.9232280385594008	1208525
HOT3_SAMN11874501_5_2014_11_22	HIMB1444	HOT3	13.028478608990936	0.8923508342346842	1305448
HOT3_SAMN11874501_5_2014_11_22	HIMB1456	HOT3	13.047619258508934	0.8994277818142593	1353489
HOT3_SAMN11874501_5_2014_11_22	HIMB2104	HOT3	10.961100847755803	0.9389297171768468	1205064
HOT3_SAMN11874501_5_2014_11_22	HIMB2201	HOT3	14.19	0.895	1359742
HOT3_SAMN11874501_5_2014_11_22	HIMB2226	HOT3	10.291020299901865	0.9182476841954414	1193257
HOT3_SAMN11874501_5_2014_11_22	HIMB2250	HOT3	15.150000000000002	0.9124	1330391
HOT3_SAMN11874501_5_2014_11_22	RS40	HOT3	11.29	0.8792000000000001	1378905
HOT3_SAMN11874514_25_2014_12_17	HIMB1413	HOT3	10.12	0.9412	1348413
HOT3_SAMN11874516_75_2014_12_17	HIMB1413	HOT3	11.06	0.9467	1348413
HOT3_SAMN11874525_5_2015_02_25	FZCC0015	HOT3	13.64	0.8170999999999999	1364101
HOT3_SAMN11874525_5_2015_02_25	HIMB123	HOT3	11.825409625424582	0.8159763354667253	1271840
HOT3_SAMN11874525_5_2015_02_25	HIMB1402	HOT3	11.042959834189146	0.9573662906192	1177245
HOT3_SAMN11874525_5_2015_02_25	HIMB1409	HOT3	18.943440848293942	0.940663718599088	1313059
HOT3_SAMN11874525_5_2015_02_25	HIMB1413	HOT3	21.43	0.9684	1348413
HOT3_SAMN11874525_5_2015_02_25	HIMB1436	HOT3	23.928498889141725	0.9501689030843384	1208525
HOT3_SAMN11874525_5_2015_02_25	HIMB1437	HOT3	11.14	0.9245	1221307
HOT3_SAMN11874525_5_2015_02_25	HIMB1444	HOT3	17.80837896047947	0.9067984850411508	1305448
HOT3_SAMN11874525_5_2015_02_25	HIMB1456	HOT3	17.867186554970157	0.9349460113824346	1353489
HOT3_SAMN11874525_5_2015_02_25	HIMB2104	HOT3	14.748102756368128	0.9537707904310476	1205064
HOT3_SAMN11874525_5_2015_02_25	HIMB2187	HOT3	15.250860363012432	0.9223952377748248	1188940
HOT3_SAMN11874525_5_2015_02_25	HIMB2200	HOT3	11.931311013210768	0.9370848818261964	1211436
HOT3_SAMN11874525_5_2015_02_25	HIMB2201	HOT3	19.22	0.9092	1359742
HOT3_SAMN11874525_5_2015_02_25	HIMB2204	HOT3	10.438023254008526	0.9398316720316424	1249462
HOT3_SAMN11874525_5_2015_02_25	HIMB2226	HOT3	16.604087216752134	0.9337113232941436	1193257
HOT3_SAMN11874525_5_2015_02_25	HIMB2250	HOT3	21.23	0.9561	1330391
HOT3_SAMN11874525_5_2015_02_25	HIMB83	HOT3	11.84	0.7970000000000002	1395997
HOT3_SAMN11874525_5_2015_02_25	RS39	HOT3	10.03	0.878	1200090
HOT3_SAMN11874526_25_2015_02_25	FZCC0015	HOT3	15.86	0.8215	1364101
HOT3_SAMN11874526_25_2015_02_25	HIMB123	HOT3	13.813488669958485	0.8216315135551642	1271840
HOT3_SAMN11874526_25_2015_02_25	HIMB1402	HOT3	12.670432441845156	0.9644333093791012	1177245
HOT3_SAMN11874526_25_2015_02_25	HIMB1409	HOT3	22.14497536969017	0.9513059446452902	1313059
HOT3_SAMN11874526_25_2015_02_25	HIMB1413	HOT3	25.02	0.9803	1348413
HOT3_SAMN11874526_25_2015_02_25	HIMB1436	HOT3	28.073243083924623	0.953988571440392	1208525
HOT3_SAMN11874526_25_2015_02_25	HIMB1437	HOT3	13.03	0.9334	1221307
HOT3_SAMN11874526_25_2015_02_25	HIMB1444	HOT3	20.757441505827884	0.912822023627138	1305448
HOT3_SAMN11874526_25_2015_02_25	HIMB1456	HOT3	20.68643639349858	0.9355307300613452	1353489
HOT3_SAMN11874526_25_2015_02_25	HIMB2104	HOT3	17.154129382339857	0.9565883085877596	1205064
HOT3_SAMN11874526_25_2015_02_25	HIMB2187	HOT3	17.96257868353323	0.9365038173499084	1188940
HOT3_SAMN11874526_25_2015_02_25	HIMB2200	HOT3	13.789911225850974	0.9443828416854048	1211436
HOT3_SAMN11874526_25_2015_02_25	HIMB2201	HOT3	22.41	0.9175	1359742
HOT3_SAMN11874526_25_2015_02_25	HIMB2204	HOT3	12.247525679052265	0.9497330796774932	1249462
HOT3_SAMN11874526_25_2015_02_25	HIMB2226	HOT3	19.62863157727128	0.9429628320638388	1193257
HOT3_SAMN11874526_25_2015_02_25	HIMB2250	HOT3	24.58	0.9604	1330391
HOT3_SAMN11874526_25_2015_02_25	HIMB83	HOT3	13.88	0.8025	1395997
HOT3_SAMN11874526_25_2015_02_25	RS39	HOT3	11.84	0.8934	1200090
HOT3_SAMN11874527_45_2015_02_25	FZCC0015	HOT3	14.689999999999998	0.8228	1364101
HOT3_SAMN11874527_45_2015_02_25	HIMB123	HOT3	12.669939720405084	0.8227168478739464	1271840
HOT3_SAMN11874527_45_2015_02_25	HIMB1409	HOT3	19.234422572405357	0.9337441570409252	1313059
HOT3_SAMN11874527_45_2015_02_25	HIMB1413	HOT3	23.37	0.9819	1348413
HOT3_SAMN11874527_45_2015_02_25	HIMB1436	HOT3	19.124963965164145	0.9449895544568794	1208525
