query_genome_name	query_genome_length	target_genome_name	target_genome_length	matching_nucleotides	average_identity
TARA_PSW_MAG_00040	3100748	TARA_RED_MAG_00102	2168506	20905	98.524842
TARA_IOS_MAG_00019	2176465	TARA_PSE_MAG_00083	3850852	1766	99.600000
TARA_ASW_MAG_00020	734295	TARA_RED_MAG_00038	1318137	27380	93.697373
TARA_ASW_MAG_00020	734295	TARA_PSW_MAG_00044	1151636	1352	98.820000
TARA_PSW_MAG_00023	3006533	TARA_PSE_MAG_00023	3996378	830	96.880000
TARA_RED_MAG_00116	2042466	TARA_ANW_MAG_00078	9169570	1319388	99.500513
TARA_RED_MAG_00116	2042466	TARA_ION_MAG_00068	5489603	533371	98.960562
TARA_RED_MAG_00116	2042466	TARA_PSE_MAG_00129	3144407	445383	98.910410
TARA_RED_MAG_00116	2042466	TARA_PSW_MAG_00136	11885609	1057987	98.279302
TARA_RED_MAG_00116	2042466	TARA_ANE_MAG_00093	9555746	1424707	99.267482
TARA_RED_MAG_00116	2042466	TARA_IOS_MAG_00072	8903746	1034855	98.881808
TARA_RED_MAG_00116	2042466	TARA_PON_MAG_00082	8114168	495903	98.340191
TARA_ANE_MAG_00059	1921614	TARA_IOS_MAG_00027	2156714	5503	97.370000
TARA_ANE_MAG_00059	1921614	TARA_MED_MAG_00131	2598506	44398	96.359787
TARA_ANE_MAG_00036	1200065	TARA_PON_MAG_00016	1472662	10057	98.318435
TARA_PSE_MAG_00116	4148751	TARA_ION_MAG_00014	4469063	13692	91.602620
TARA_PSE_MAG_00116	4148751	TARA_PON_MAG_00023	4291755	14857	92.267019
TARA_PSE_MAG_00116	4148751	TARA_PSW_MAG_00062	3467416	1988	90.010000
TARA_IOS_MAG_00076	2867483	TARA_ANW_MAG_00083	2134347	120794	99.402069
TARA_IOS_MAG_00076	2867483	TARA_ANE_MAG_00098	2344935	268650	98.955103
TARA_IOS_MAG_00076	2867483	TARA_ASE_MAG_00035	2004217	206677	99.043825
TARA_IOS_MAG_00076	2867483	TARA_ANE_MAG_00097	2132135	115825	99.148597
TARA_IOS_MAG_00076	2867483	TARA_ASE_MAG_00033	2625458	62985	99.143472
TARA_IOS_MAG_00076	2867483	TARA_ION_MAG_00073	4042279	342114	99.129777
TARA_IOS_MAG_00076	2867483	TARA_PSW_MAG_00133	4053059	294338	99.165341
TARA_IOS_MAG_00076	2867483	TARA_PSE_MAG_00147	2737533	277366	99.285995
TARA_IOS_MAG_00076	2867483	TARA_ANW_MAG_00085	2258924	218588	98.851244
TARA_PSE_MAG_00015	5166000	TARA_PSW_MAG_00050	4438983	4301846	99.959269
TARA_ION_MAG_00015	2980441	TARA_SOC_MAG_00009	2111948	35829	99.348766
TARA_ION_MAG_00015	2980441	TARA_PSW_MAG_00063	2851959	37903	99.873595
TARA_ION_MAG_00015	2980441	TARA_PON_MAG_00025	2557562	41426	99.825375
TARA_ION_MAG_00015	2980441	TARA_ANE_MAG_00007	2448482	16218	99.746834
TARA_ION_MAG_00015	2980441	TARA_PSE_MAG_00069	2036447	36100	99.865172
TARA_RED_MAG_00087	1483655	TARA_ION_MAG_00024	905795	1675	94.390000
TARA_ASE_MAG_00016	1345578	TARA_ION_MAG_00044	1274556	15071	98.473551
TARA_PSW_MAG_00120	2577900	TARA_ANW_MAG_00015	4707613	9238	95.025724
TARA_PSW_MAG_00120	2577900	TARA_ANE_MAG_00085	3423600	4567	94.470000
TARA_PSE_MAG_00137	12785141	TARA_ASW_MAG_00040	2459457	1375237	99.322987
TARA_PSE_MAG_00137	12785141	TARA_ANE_MAG_00091	11715560	6430131	99.243663
TARA_PSE_MAG_00137	12785141	TARA_MED_MAG_00141	14084407	5368822	99.023068
TARA_PSE_MAG_00137	12785141	TARA_MED_MAG_00140	6745678	2545621	98.962647
TARA_PSE_MAG_00137	12785141	TARA_IOS_MAG_00078	2099809	1258085	99.271178
TARA_PSE_MAG_00137	12785141	TARA_IOS_MAG_00077	2022702	882308	99.066513
TARA_PSE_MAG_00137	12785141	TARA_PON_MAG_00079	6126826	3769595	99.316402
TARA_MED_MAG_00053	1787286	TARA_ANE_MAG_00065	1552464	46946	94.052936
TARA_MED_MAG_00053	1787286	TARA_ASE_MAG_00011	1465240	15913	95.373286
TARA_IOS_MAG_00057	3008856	TARA_PSW_MAG_00064	3020418	896730	98.876862
TARA_PSW_MAG_00002	1969578	TARA_IOS_MAG_00010	1800217	1779320	99.600743
TARA_PSW_MAG_00002	1969578	TARA_ION_MAG_00013	1989346	1881059	99.643536
TARA_ANE_MAG_00085	3423600	TARA_PSW_MAG_00120	2577900	4567	94.470000
TARA_ANE_MAG_00085	3423600	TARA_PSE_MAG_00108	2142463	21311	99.457434
TARA_ANE_MAG_00085	3423600	TARA_PON_MAG_00059	3542497	9349	98.081744
TARA_ANE_MAG_00085	3423600	TARA_PSW_MAG_00034	4650632	9756	98.201408
TARA_ANE_MAG_00085	3423600	TARA_ANW_MAG_00017	4802337	9656	98.223854
TARA_ANE_MAG_00085	3423600	TARA_ANW_MAG_00015	4707613	3352159	99.970650
TARA_ANW_MAG_00021	1581522	TARA_IOS_MAG_00043	1142596	1009704	99.517210
TARA_PSW_MAG_00101	1348179	TARA_RED_MAG_00055	1823078	48159	97.552442
TARA_ASE_MAG_00037	2448483	TARA_IOS_MAG_00073	4370095	24210	99.547454
TARA_PSE_MAG_00034	4634551	TARA_PSW_MAG_00032	4510814	4489347	99.970217
TARA_PSE_MAG_00034	4634551	TARA_PSW_MAG_00079	4535052	1427	92.100000
TARA_ION_MAG_00034	1322373	TARA_RED_MAG_00088	1376252	1012221	99.489757
TARA_ANW_MAG_00088	19914044	TARA_ASE_MAG_00036	11537750	1172	99.740000
TARA_ANW_MAG_00075	2699399	TARA_ASW_MAG_00039	3501361	154878	98.769473
TARA_ANW_MAG_00075	2699399	TARA_ASW_MAG_00037	2179362	331860	98.873486
TARA_ANW_MAG_00075	2699399	TARA_ASW_MAG_00034	3334468	369438	98.841966
TARA_ANW_MAG_00075	2699399	TARA_ANE_MAG_00090	5559939	431134	98.741377
TARA_ANW_MAG_00075	2699399	TARA_ASE_MAG_00032	12391309	486545	98.556448
TARA_ANW_MAG_00075	2699399	TARA_RED_MAG_00119	15250294	1296	98.530000
TARA_ANW_MAG_00075	2699399	TARA_IOS_MAG_00071	11772798	1296	98.460000
TARA_PSE_MAG_00060	5682160	TARA_PSW_MAG_00018	5864649	5413935	99.991489
TARA_PSE_MAG_00060	5682160	TARA_PON_MAG_00068	3654749	3137	95.304708
TARA_MED_MAG_00007	2997082	TARA_ASW_MAG_00006	3084735	2944935	99.986535
TARA_MED_MAG_00007	2997082	TARA_ANE_MAG_00002	3133556	2996170	99.985203
TARA_MED_MAG_00007	2997082	TARA_RED_MAG_00013	3133563	2977687	99.988264
TARA_MED_MAG_00007	2997082	TARA_ION_MAG_00008	3013386	2921617	99.958785
TARA_MED_MAG_00007	2997082	TARA_IOS_MAG_00008	3359870	1099	99.550000
TARA_PSW_MAG_00039	715158	TARA_PON_MAG_00014	700833	693571	99.980101
TARA_PON_MAG_00052	1019374	TARA_PSE_MAG_00138	2171009	173349	99.168375
TARA_PON_MAG_00052	1019374	TARA_PSE_MAG_00150	3163741	2734	99.340000
TARA_IOS_MAG_00003	4064019	TARA_ION_MAG_00061	3384611	3165220	99.981746
TARA_IOS_MAG_00003	4064019	TARA_ION_MAG_00025	6266622	1961	99.850000
TARA_MED_MAG_00068	2571986	TARA_PSE_MAG_00138	2171009	2896	93.510000
TARA_ION_MAG_00041	2015395	TARA_IOS_MAG_00056	1337953	2100	99.430000
TARA_ION_MAG_00041	2015395	TARA_RED_MAG_00029	1969490	3377	99.470000
TARA_ANW_MAG_00054	1415007	TARA_ASW_MAG_00025	860883	3506	99.370000
TARA_ANW_MAG_00054	1415007	TARA_ASW_MAG_00015	1186771	2625	99.160000
TARA_PSE_MAG_00142	3126293	TARA_ASW_MAG_00029	3864562	18775	97.394627
TARA_PSE_MAG_00142	3126293	TARA_ION_MAG_00065	2471135	13685	95.068077
TARA_PSE_MAG_00142	3126293	TARA_ASW_MAG_00030	2679253	3748	94.946041
TARA_PSE_MAG_00142	3126293	TARA_ASE_MAG_00006	2981946	5634	98.012091
TARA_PSE_MAG_00142	3126293	TARA_PSW_MAG_00062	3467416	12616	97.289426
TARA_PSE_MAG_00142	3126293	TARA_PON_MAG_00080	3162381	14874	97.659353
TARA_PON_MAG_00073	2024979	TARA_RED_MAG_00104	2927257	3333	100.000000
TARA_PON_MAG_00073	2024979	TARA_IOS_MAG_00063	2753388	5185	99.345045
TARA_PON_MAG_00073	2024979	TARA_PSE_MAG_00123	2964488	1653287	99.605763
TARA_PON_MAG_00073	2024979	TARA_IOS_MAG_00067	2931784	4476	99.712084
TARA_PON_MAG_00073	2024979	TARA_ASW_MAG_00031	2212212	5143	99.940004
TARA_PSW_MAG_00018	5864649	TARA_PON_MAG_00068	3654749	7380	96.021720
TARA_PSW_MAG_00018	5864649	TARA_PSE_MAG_00060	5682160	5414481	99.990741
TARA_IOS_MAG_00041	3169777	TARA_PSW_MAG_00080	2324340	12022	93.308549
TARA_IOS_MAG_00041	3169777	TARA_ASE_MAG_00020	2066896	4692	97.936492
TARA_ANE_MAG_00093	9555746	TARA_ANW_MAG_00078	9169570	5060554	99.150890
TARA_ANE_MAG_00093	9555746	TARA_ION_MAG_00068	5489603	1591388	98.949902
TARA_ANE_MAG_00093	9555746	TARA_PSE_MAG_00129	3144407	1035093	99.010753
TARA_ANE_MAG_00093	9555746	TARA_ANW_MAG_00086	11510209	909	98.680000
TARA_ANE_MAG_00093	9555746	TARA_ASE_MAG_00036	11537750	10156	99.526762
TARA_ANE_MAG_00093	9555746	TARA_PSW_MAG_00136	11885609	3275279	98.358819
TARA_ANE_MAG_00093	9555746	TARA_RED_MAG_00118	10110290	5997020	99.051264
TARA_ANE_MAG_00093	9555746	TARA_IOS_MAG_00072	8903746	3548599	98.822870
TARA_ANE_MAG_00093	9555746	TARA_PON_MAG_00082	8114168	1548470	98.348810
TARA_ANE_MAG_00093	9555746	TARA_RED_MAG_00116	2042466	1424384	99.270522
TARA_PON_MAG_00082	8114168	TARA_ANW_MAG_00078	9169570	1310616	98.308167
TARA_PON_MAG_00082	8114168	TARA_ION_MAG_00068	5489603	466892	98.489719
TARA_PON_MAG_00082	8114168	TARA_PSE_MAG_00129	3144407	777611	98.787160
TARA_PON_MAG_00082	8114168	TARA_PSW_MAG_00136	11885609	1033243	98.050892
TARA_PON_MAG_00082	8114168	TARA_ANE_MAG_00093	9555746	1548368	98.349888
TARA_PON_MAG_00082	8114168	TARA_RED_MAG_00118	10110290	1636825	98.012679
TARA_PON_MAG_00082	8114168	TARA_IOS_MAG_00072	8903746	1056955	98.303443
TARA_PON_MAG_00082	8114168	TARA_RED_MAG_00116	2042466	495818	98.341224
TARA_PSW_MAG_00014	1388985	TARA_PSE_MAG_00021	1334008	1308630	99.470143
TARA_RED_MAG_00022	3655333	TARA_ASE_MAG_00001	3419659	518121	93.718565
TARA_RED_MAG_00022	3655333	TARA_ANE_MAG_00037	3266448	393709	93.898960
TARA_RED_MAG_00022	3655333	TARA_PON_MAG_00023	4291755	1519	99.610000
TARA_RED_MAG_00022	3655333	TARA_ION_MAG_00067	2941447	2517346	98.384605
TARA_RED_MAG_00022	3655333	TARA_MED_MAG_00058	3389560	2452824	98.612443
TARA_RED_MAG_00022	3655333	TARA_ION_MAG_00014	4469063	13767	98.549026
TARA_RED_MAG_00022	3655333	TARA_ASW_MAG_00004	3202824	403955	94.303353
TARA_RED_MAG_00022	3655333	TARA_ANW_MAG_00019	3991736	5881	99.882459
TARA_ANW_MAG_00037	5009243	TARA_PON_MAG_00022	5858080	4714369	99.747099
TARA_ANW_MAG_00037	5009243	TARA_PON_MAG_00025	2557562	2250	99.200000
TARA_ANW_MAG_00037	5009243	TARA_PSW_MAG_00017	5964731	4816844	99.767198
TARA_ANW_MAG_00058	2299386	TARA_ION_MAG_00019	3352308	1328010	99.215979
TARA_ANW_MAG_00058	2299386	TARA_RED_MAG_00011	3454774	1480876	99.247771
TARA_PSE_MAG_00022	3894688	TARA_PSW_MAG_00050	4438983	3996	100.000000
TARA_ION_MAG_00022	1307001	TARA_RED_MAG_00095	1225469	950484	99.662272
TARA_ION_MAG_00022	1307001	TARA_RED_MAG_00059	993069	38190	99.683470
TARA_RED_MAG_00100	2061494	TARA_PSW_MAG_00122	3243661	10892	97.072371
TARA_PSW_MAG_00035	10305056	TARA_ANW_MAG_00063	6764723	6502978	99.987002
TARA_PSW_MAG_00035	10305056	TARA_PON_MAG_00013	10152466	10054294	99.988150
TARA_IOS_MAG_00060	2848082	TARA_ASE_MAG_00027	2072055	5018	98.943810
TARA_IOS_MAG_00060	2848082	TARA_RED_MAG_00045	2493810	2911	98.560000
TARA_PON_MAG_00031	1776304	TARA_ASE_MAG_00022	2274327	12422	99.477880
TARA_PSE_MAG_00100	2687641	TARA_ION_MAG_00048	1573997	4031	94.740000
TARA_PSE_MAG_00003	2040770	TARA_IOS_MAG_00001	2081161	2034232	99.987952
TARA_ION_MAG_00003	2330767	TARA_SOC_MAG_00001	2320476	2150481	99.126800
TARA_ION_MAG_00003	2330767	TARA_IOS_MAG_00002	2229706	2228756	99.979867
TARA_PSE_MAG_00091	1295258	TARA_ANW_MAG_00060	1006534	1196	99.250000
TARA_PSE_MAG_00091	1295258	TARA_PSW_MAG_00066	2033721	3058	97.750000
TARA_ANW_MAG_00016	866720	TARA_IOS_MAG_00015	982818	1625	98.520000
TARA_PSW_MAG_00136	11885609	TARA_ANW_MAG_00078	9169570	4305762	98.370962
TARA_PSW_MAG_00136	11885609	TARA_ION_MAG_00068	5489603	4574860	99.364509
TARA_PSW_MAG_00136	11885609	TARA_PSE_MAG_00129	3144407	2124752	99.162171
TARA_PSW_MAG_00136	11885609	TARA_ANE_MAG_00093	9555746	3275871	98.359149
TARA_PSW_MAG_00136	11885609	TARA_RED_MAG_00118	10110290	4448125	97.814496
TARA_PSW_MAG_00136	11885609	TARA_IOS_MAG_00072	8903746	7409342	99.164921
TARA_PSW_MAG_00136	11885609	TARA_PON_MAG_00082	8114168	1033372	98.050110
TARA_PSW_MAG_00136	11885609	TARA_RED_MAG_00116	2042466	1057997	98.279032
